transaction_id,customer_id,policy_id,transaction_date,product_type,policy_status,premium_amount,province,payment_frequency,payment_status
1099,C0099,P10099,2026-03-31T00:00:00.000000000,Life,Lapsed,-2804.42,Ontario,Quarterly,Pending
1805,C0805,P10805,2026-99-99,  annuity  ,Lapsed,-2322.59,  nova scotia  ,Quarterly,Pending
1407,C0407,P10407,2026-02-06,Life,ACTIVE ,2777.47,Ontario,Monthly,PAID 
1503,C0503,P10503,2026-01-18T00:00:00.000000000,Annuity,Pending,1823.2,Alberta,Monthly,Pending
2072,C1072,P11072,2026-01-02,Annuity,  pending  ,3208.47,British Columbia,Annual,Pending
2057,C1057,P11057,2026-01-11,Annuity,Active,4868.37,Ontario,Quarterly,Overdue
1930,C0930,P10930,2026-01-18T00:00:00.000000000,Annuity,Pending,2319.43,Nova Scotia,Quarterly,PENDING 
1780,C0780,P10780,2026-03-11,Life,Active,INVALID_AMT,Quebec,Annual,Overdue
1201,C0201,P10201,2026-03-10,  annuity  ,  active  ,4490.06,British Columbia,ANNUAL ,Overdue
1135,C0135,P10135,2026-01-28,Life,Active,3510.16,Quebec,Annual,Paid
2052,C1052,P11052,2026-03-28,Annuity,Pending,3723.46,Alberta,Quarterly,  pending  
1041,C0041,P10041,2026-03-12T00:00:00.000000000,Life,Active,2405.31,British Columbia,Monthly,Paid
2018,C1018,P11018,2026-03-04,Life,Active,2524.03,Quebec,Quarterly,  pending  
1231,C0231,P10231,2026-03-30,Life,Pending,1572.06,Manitoba,Quarterly,Paid
1379,C0379,P10379,2026-01-18T00:00:00.000000000,Life,Lapsed,891.14,NOVA SCOTIA ,Quarterly,Overdue
1289,C0289,P10289,2026-02-27,Annuity,Active,1532.28,Ontario,Monthly,PENDING 
1419,C0419,P10419,2026-99-99,Annuity,Lapsed,-4698.22,Nova Scotia,Annual,Overdue
1392,C0392,P10392,2026-01-03,  annuity  ,Lapsed,-2860.3,Ontario,Annual,Paid
1593,C0593,P10593,2026-03-26,Life,Active,2629.45,ONTARIO ,Annual,Paid
2087,C1087,P11087,2026-01-13,Annuity,Lapsed,1494.79,Ontario,Monthly,Paid
1648,C0648,P10648,2026-01-03T00:00:00.000000000,ANNUITY ,  lapsed  ,4171.25,Alberta,Quarterly,Overdue
1521,C0521,P10521,2026-03-09T00:00:00.000000000,Annuity,Lapsed,4749.84,Alberta,Quarterly,Paid
1065,C0065,P10065,2026-03-12,Life,Pending,1803.88,Ontario,Monthly,PENDING 
1015,C0015,P10015,2026-03-03,  life  ,Pending,1398.53,Quebec,ANNUAL ,Paid
2065,C1065,P11065,2026-03-20T00:00:00.000000000,Life,  lapsed  ,1425.59,Ontario,Quarterly,Overdue
1493,C0493,P10493,2026-02-18,Annuity,LAPSED ,3007.87,,  quarterly  ,  overdue  
1380,C0380,P10380,2026-03-27,Life,LAPSED ,3140.79,Alberta,Annual,Overdue
1188,C0188,P10188,2026-01-01,Life,LAPSED ,4796.89,Quebec,  annual  ,PAID 
1764,C0764,P10764,2026-02-01,Annuity,Lapsed,1844.76,Nova Scotia,Quarterly,Pending
1217,C0217,P10217,2026-02-04T00:00:00.000000000,Annuity,Lapsed,2014.49,British Columbia,Annual,  paid  
1792,C0792,P10792,2026-02-05T00:00:00.000000000,Annuity,Active,INVALID_AMT,Quebec,Quarterly,Pending
2077,C1077,P11077,2026-02-24,Life,LAPSED ,927.55,Alberta,Annual,Paid
1879,C0879,P10879,2026-01-26T00:00:00.000000000,Annuity,Pending,4781.65,Alberta,Annual,Pending
1338,C0338,P10338,2026-02-25,Annuity,Active,4289.41,Nova Scotia,Annual,Paid
1720,C0720,P10720,2026-02-27,Annuity,ACTIVE ,4523.45,Quebec,Annual,Overdue
1296,C0296,P10296,2026-02-04T00:00:00.000000000,LIFE ,Lapsed,INVALID_AMT,Quebec,Monthly,Overdue
2017,C1017,P11017,2026-02-19T00:00:00.000000000,Life,Pending,1088.2,Manitoba,Quarterly,Overdue
1456,C0456,P10456,2026-02-05T00:00:00.000000000,Life,Lapsed,2942.26,  manitoba  ,Quarterly,Paid
1816,C0816,P10816,2026-01-14T00:00:00.000000000,Life,Pending,1989.0,ALBERTA ,Monthly,Pending
1270,C0270,P10270,2026-03-04,Annuity,Pending,2649.72,Quebec,Monthly,Paid
1996,C0996,P10996,2026-03-09T00:00:00.000000000,Life,Lapsed,1108.25,BRITISH COLUMBIA ,MONTHLY ,PENDING 
1202,C0202,P10202,2026-02-21,Life,Pending,2185.76,Manitoba,Monthly,Pending
1162,C0162,P10162,2026-01-08,Life,Pending,3658.85,Nova Scotia,MONTHLY ,Paid
1730,C0730,P10730,2026-99-99,ANNUITY ,Active,3317.99,  manitoba  ,Quarterly,Overdue
1402,C0402,P10402,2026-03-11T00:00:00.000000000,  annuity  ,Lapsed,4855.97,Manitoba,Monthly,Pending
1703,C0703,P10703,2026-02-02,  life  ,Active,1956.25,Manitoba,Annual,PAID 
2130,C1130,P11130,2026-01-03T00:00:00.000000000,Life,Lapsed,791.84,  quebec  ,Annual,Pending
1566,C0566,P10566,2026-99-99,Annuity,Lapsed,4715.73,Alberta,Quarterly,PAID 
2022,C1022,P11022,2026-02-24,Life,Pending,2372.69,Manitoba,Quarterly,  overdue  
2026,C1026,P11026,2026-02-08T00:00:00.000000000,Annuity,Active,3285.27,Manitoba,Monthly,Overdue
2105,C1105,P11105,2026-01-16,Life,Lapsed,-4152.88,Nova Scotia,Monthly,Overdue
1206,C0206,P10206,2026-03-21T00:00:00.000000000,Annuity,Pending,3390.89,,Annual,  pending  
1035,C0035,P10035,2026-03-03,Annuity,Pending,INVALID_AMT,British Columbia,Monthly,Paid
1776,C0776,P10776,2026-01-19,Annuity,Pending,4891.39,Quebec,Annual,Overdue
1509,C0509,P10509,2026-03-15,Annuity,Lapsed,4538.44,Manitoba,Monthly,Pending
1871,C0871,P10871,2026-01-15,Annuity,Active,3629.6,Quebec,Quarterly,Pending
1092,C0092,P10092,2026-01-17,Life,  pending  ,3776.97,Ontario,Annual,Overdue
1898,C0898,P10898,2026-99-99,Life,Lapsed,1726.81,Ontario,Quarterly,Paid
1565,C0565,P10565,2026-99-99,Life,Lapsed,2642.23,Quebec,Quarterly,Paid
1777,C0777,P10777,2026-02-14,Life,Active,1319.53,Ontario,Annual,Pending
1242,C0242,P10242,2026-03-26T00:00:00.000000000,Annuity,Active,3885.69,Quebec,Annual,Paid
1014,C0014,P10014,2026-03-03,  annuity  ,Pending,907.73,Quebec,Monthly,Paid
1316,C0316,P10316,2026-01-01,Annuity,Pending,4793.23,Manitoba,Quarterly,Paid
1601,C0601,P10601,2026-01-17,Life,  lapsed  ,-3425.75,Ontario,Monthly,Overdue
1388,C0388,P10388,2026-01-21,Life,Lapsed,1187.87,Quebec,Monthly,Pending
1167,C0167,P10167,2026-01-25,Life,Lapsed,1197.69,Nova Scotia,Monthly,Pending
1841,C0841,P10841,2026-02-19,Life,Pending,1408.34,Nova Scotia,Quarterly,Paid
1021,C0021,P10021,2026-01-09,Annuity,Active,INVALID_AMT,Quebec,Monthly,Overdue
1647,C0647,P10647,2026-03-03T00:00:00.000000000,Life,  pending  ,4983.51,Ontario,Quarterly,PAID 
1080,C0080,P10080,2026-02-01,Life,  lapsed  ,2834.56,  nova scotia  ,Annual,Pending
1832,C0832,P10832,2026-02-20T00:00:00.000000000,Annuity,PENDING ,687.08,Manitoba,QUARTERLY ,Pending
1563,C0563,P10563,2026-02-05,Annuity,Active,3735.71,Ontario,Monthly,Paid
1993,C0993,P10993,2026-02-10,Annuity,Lapsed,4213.4,Ontario,Annual,Paid
1687,C0687,P10687,2026-03-01,Life,Pending,540.83,Alberta,Monthly,Overdue
1958,C0958,P10958,2026-01-08,Annuity,PENDING ,4079.52,Manitoba,Quarterly,Overdue
1190,C0190,P10190,2026-01-22,Life,Lapsed,3785.18,British Columbia,Quarterly,Pending
1976,C0976,P10976,2026-01-15,Life,Pending,4964.71,Quebec,Quarterly,Paid
1700,C0700,P10700,2026-03-17,Annuity,Lapsed,3873.43,British Columbia,Annual,Paid
1511,C0511,P10511,2026-03-28,Life,Pending,4905.19,Alberta,Quarterly,Pending
2083,C1083,P11083,2026-01-21,Annuity,Pending,1786.58,Alberta,Quarterly,Overdue
1475,C0475,P10475,2026-02-24T00:00:00.000000000,Annuity,Active,1523.28,Nova Scotia,Quarterly,
1857,C0857,P10857,2026-03-07,Annuity,Lapsed,4997.36,Ontario,Annual,Pending
1748,C0748,P10748,2026-02-10,Annuity,Active,1589.2,Nova Scotia,Quarterly,Paid
1253,C0253,P10253,2026-02-19,Life,Active,,Manitoba,Annual,PENDING 
1022,C0022,P10022,2026-01-02,Annuity,Lapsed,3579.05,  nova scotia  ,Annual,Pending
1460,C0460,P10460,2026-01-06T00:00:00.000000000,  annuity  ,ACTIVE ,2303.83,  nova scotia  ,Quarterly,Overdue
1277,C0277,P10277,2026-02-05,Annuity,LAPSED ,2992.34,Ontario,Quarterly,Overdue
1956,C0956,P10956,2026-02-24,  life  ,Pending,3902.73,British Columbia,  quarterly  ,  paid  
1386,C0386,P10386,2026-03-11T00:00:00.000000000,ANNUITY ,Lapsed,3225.99,Manitoba,Annual,Pending
1806,C0806,P10806,2026-01-14,ANNUITY ,Lapsed,2816.68,British Columbia,  annual  ,Paid
1344,C0344,P10344,2026-01-23T00:00:00.000000000,Life,Pending,1076.21,  british columbia  ,Annual,Pending
1770,C0770,P10770,2026-02-27,Annuity,Lapsed,4027.25,Ontario,  quarterly  ,Overdue
1131,C0131,P10131,2026-99-99,Life,LAPSED ,4878.55,Manitoba,QUARTERLY ,  paid  
1872,C0872,P10872,2026-03-01T00:00:00.000000000,  life  ,Active,2968.25,Alberta,Annual,Overdue
2124,C1124,P11124,2026-03-26T00:00:00.000000000,Life,ACTIVE ,508.46,British Columbia,  quarterly  ,Overdue
1088,C0088,P10088,2026-01-02,Annuity,Lapsed,,  nova scotia  ,  annual  ,Overdue
1331,C0331,P10331,2026-03-23,  life  ,Lapsed,2265.1,British Columbia,Annual,Overdue
1467,C0467,P10467,2026-01-31,Life,Active,3230.22,Alberta,Quarterly,Paid
1122,C0122,P10122,2026-03-23,Life,Lapsed,2685.26,British Columbia,Monthly,Pending
2045,C1045,P11045,2026-02-03T00:00:00.000000000,Annuity,Lapsed,2238.57,Nova Scotia,Quarterly,Pending
2096,C1096,P11096,2026-03-20,  annuity  ,Active,2776.34,Ontario,Quarterly,Overdue
2131,C1131,P11131,2026-03-21,Life,Pending,1514.47,Nova Scotia,Annual,Pending
1861,C0861,P10861,2026-03-18,  life  ,Lapsed,1799.09,Ontario,QUARTERLY ,Overdue
2127,C1127,P11127,2026-02-26T00:00:00.000000000,  life  ,Lapsed,2244.53,Nova Scotia,Monthly,Pending
